listing_id,date,num_reviews,reviewers
43430089,2025-11-01,7,"410103702,678440449,388345768,213214772,194316792,272891394,191245258"
43430089,2025-09-01,10,"170728370,276159389,166645722,283219119,451997836,696282187,405182930,256640852,55617301,121715153"
43430089,2025-07-01,10,"532988522,263958837,23841870,520291054,697301222,297954302,505113480,150530597,512248701,696282187"
43430089,2026-04-01,6,"8381033,722066783,249412217,430669846,718575022,393351109"
43430089,2026-02-01,7,"276159389,472811341,45496430,276159389,741363933,59324793,130182800"
43430089,2025-12-01,8,"37928498,276159389,276159389,74132062,416864117,276159389,416864117,134954581"
43430089,2025-10-01,2,"1818002,9651071"
43430089,2025-08-01,14,"377938010,651509046,503222240,711758294,505113480,44342005,10426665,403088613,696983309,166755569,428548021,659778676,674779750,276159389"
43430089,2025-06-01,11,"159384966,535735192,232592641,609815,498303143,373309778,382744701,64891069,99357854,446833510,113539627"
27978898,2025-07-01,3,"687178507,663518191,707003519"
27978898,2026-05-01,2,"286319883,405656235"
27978898,2026-03-01,1,687840324
27978898,2025-10-01,1,455624724
27978898,2025-08-01,5,"682219657,663518191,515714589,663518191,681266653"
27978898,2026-04-01,6,"682930661,302955110,406062654,756595023,350095958,221216569"
27978898,2026-02-01,1,102140246
27978898,2025-06-01,3,"698043164,663518191,91404453"
37347725,2025-07-01,2,"655202239,258773473"
37347725,2025-06-01,2,"236387786,153611909"
37347725,2025-09-01,1,20528108
37347725,2025-08-01,1,270776405
37347725,2026-05-01,2,"239193831,158641252"
18528474,2026-03-01,1,585625102
18528474,2026-01-01,1,729775386
18528474,2025-11-01,2,"488286095,124840777"
18528474,2025-09-01,2,"134776532,212607608"
18528474,2025-07-01,4,"670530290,301276223,576866555,688759596"
18528474,2026-04-01,2,"172598851,287229692"
18528474,2025-12-01,2,"350659126,266796401"
18528474,2025-10-01,4,"460711269,209525507,410354958,18155522"
18528474,2025-08-01,6,"411761916,125721946,343078615,561775373,14376049,197782243"
18528474,2025-06-01,5,"222136862,116382515,691175789,57900123,412311158"
33097012,2025-06-01,4,"428605305,407983629,480155372,200712292"
