listing_id,date,num_reviews,reviewers,city
46264961,2025-12-01,4,"414002894,524682405,180415086,42162625",raleigh
46264961,2025-10-01,5,"1411405,166978515,718652094,675383552,657538492",raleigh
46264961,2025-08-01,4,"683571787,368337272,181660999,714751359",raleigh
46264961,2025-06-01,6,"11174,430406802,179562973,430406802,255918590,445287280",raleigh
34801309,2026-05-01,7,"751847413,288795698,245811991,22614296,577559902,284928388,594844918",raleigh
34801309,2026-03-01,12,"130874912,58158193,224060849,108849976,256451656,341776096,728531147,256451656,290486312,341776096,370721214,82375877",raleigh
34801309,2026-01-01,8,"680156445,256451656,256451656,256451656,473383771,256451656,431085032,692964275",raleigh
34801309,2025-11-01,7,"16413874,398407863,423448,398407863,147103125,256451656,566465589",raleigh
34801309,2025-09-01,7,"211088736,282828826,448833560,683149414,255849443,243986545,68911637",raleigh
34801309,2025-07-01,4,"686486325,433161562,31374348,495618702",raleigh
34801309,2026-04-01,5,"175018867,290486312,707616943,513842016,463585550",raleigh
34801309,2026-02-01,9,"183585518,277339930,256451656,381379405,238153582,256451656,501816889,256451656,485113342",raleigh
34801309,2025-12-01,11,"229580,332872374,730562256,411242208,256451656,487701985,582982446,162015940,33570326,208591917,656483102",raleigh
34801309,2025-10-01,6,"683890031,463585550,718211339,244456333,713465,533383388",raleigh
34801309,2025-08-01,11,"213276805,276704600,208591917,698816066,698816066,32799758,180598679,373607165,691606521,714696162,12655249",raleigh
34801309,2025-06-01,6,"533383388,264117396,293164655,414345243,120018753,21720481",raleigh
20520534,2025-11-01,2,"561980848,712536702",raleigh
20520534,2025-07-01,2,"427972432,707810888",raleigh
20520534,2025-10-01,2,"459268477,719398969",raleigh
20520534,2025-06-01,1,168588785,raleigh
14994176,2025-07-01,2,"94870278,559281026",raleigh
50812497,2026-03-01,3,"423692499,281431894,150347598",raleigh
50812497,2025-11-01,2,"438170098,30606609",raleigh
50812497,2025-09-01,1,132298757,raleigh
50812497,2025-07-01,5,"121538442,141607242,74127216,30065854,269838301",raleigh
50812497,2026-04-01,1,195016947,raleigh
50812497,2026-02-01,2,"126029719,367212789",raleigh
50812497,2025-12-01,3,"555782875,556312463,735354747",raleigh
50812497,2025-10-01,1,31826865,raleigh
50812497,2025-08-01,6,"554105803,284806333,33107185,124765901,381084596,110881875",raleigh
50812497,2025-06-01,5,"681624645,694534430,28895785,568044406,119130958",raleigh
39341822,2025-11-01,1,43695063,raleigh
39341822,2025-10-01,1,716746267,raleigh
39341822,2025-09-01,1,1359898,raleigh
39341822,2025-08-01,1,688759889,raleigh
43713941,2025-11-01,1,557085344,raleigh
43713941,2025-10-01,4,"443984165,447398512,102978103,195437541",raleigh
43713941,2025-09-01,7,"419109788,693451735,703745711,664109768,653368794,653368794,24839129",raleigh
43713941,2025-08-01,6,"206724649,427972432,395935469,241024618,689945626,551380366",raleigh
43713941,2025-06-01,2,"698904139,147123223",raleigh
43713941,2025-07-01,1,266838364,raleigh
14341606,2026-05-01,1,719170093,raleigh
14341606,2025-09-01,1,4860346,raleigh
40553112,2025-09-01,2,"153099258,349081964",raleigh
40553112,2026-03-01,1,337815249,raleigh
40553112,2026-04-01,2,"753673117,531145968",raleigh
40553112,2025-06-01,2,"115708496,481142303",raleigh
40553112,2025-12-01,2,"596221443,209732490",raleigh
40553112,2025-10-01,3,"715382122,68833599,512241492",raleigh
40553112,2026-02-01,1,35248899,raleigh
32747487,2026-05-01,2,"66269013,352770746",raleigh
32747487,2026-03-01,2,"677177327,517027990",raleigh
32747487,2026-01-01,4,"737497463,667405024,253473613,130108809",raleigh
32747487,2025-11-01,2,"424189574,565065929",raleigh
32747487,2025-12-01,1,576193961,raleigh
32747487,2026-04-01,1,158161113,raleigh
27424020,2026-03-01,2,"141934765,77394589",raleigh
27424020,2025-11-01,2,"94831698,49795746",raleigh
27424020,2025-10-01,2,"230801232,723119159",raleigh
27424020,2025-09-01,3,"167735896,130510150,510064461",raleigh
27424020,2025-08-01,2,"439090940,166353591",raleigh
27424020,2025-07-01,1,324744645,raleigh
27424020,2025-06-01,1,177727275,raleigh
37888747,2026-04-01,1,271912493,raleigh
37888747,2026-03-01,2,"181772039,351244165",raleigh
37888747,2025-07-01,2,"349803747,89749965",raleigh
37888747,2025-06-01,2,"132537080,391511297",raleigh
37888747,2025-09-01,2,"511700910,273309801",raleigh
37888747,2025-08-01,2,"349975160,541450318",raleigh
37888747,2025-12-01,1,303202089,raleigh
37888747,2025-10-01,7,"34074575,693589260,209395102,169188872,346218324,349230935,44964058",raleigh
37888747,2026-02-01,2,"503296024,75810600",raleigh
48302297,2026-05-01,2,"554144835,32996327",raleigh
48302297,2026-03-01,1,35165345,raleigh
48302297,2025-07-01,3,"699791401,44468577,55902366",raleigh
48302297,2025-09-01,1,152907394,raleigh
48302297,2026-01-01,1,349394525,raleigh
48302297,2025-06-01,2,"16714614,251175956",raleigh
48302297,2025-08-01,1,391198970,raleigh
48302297,2025-12-01,1,441083481,raleigh
19679545,2025-07-01,2,"395473806,362365985",raleigh
19679545,2025-10-01,3,"663015843,59666465,421911650",raleigh
19679545,2025-06-01,2,"542465515,530584704",raleigh
39863177,2025-08-01,1,690598110,raleigh
39863177,2025-07-01,1,460194342,raleigh
39863177,2025-06-01,1,576292200,raleigh
6778573,2025-12-01,1,6325844,raleigh
8238539,2026-03-01,1,505228530,raleigh
8238539,2026-01-01,2,"332146695,488318972",raleigh
8238539,2025-11-01,1,104384837,raleigh
8238539,2025-09-01,1,376967436,raleigh
8238539,2025-07-01,1,248229376,raleigh
8238539,2026-02-01,2,"665135777,43906946",raleigh
8238539,2025-12-01,1,46971021,raleigh
8238539,2025-10-01,3,"376967436,702256034,101559298",raleigh
8238539,2025-08-01,1,431192348,raleigh
8238539,2025-06-01,2,"498397192,668705966",raleigh
30003804,2026-03-01,5,"18426695,69667137,161342341,747701664,518747942",raleigh
30003804,2025-11-01,4,"9338764,195295136,471815159,145891274",raleigh
30003804,2025-09-01,2,"476356971,338166108",raleigh
30003804,2025-07-01,2,"68907780,111113440",raleigh
30003804,2026-01-01,2,"709669544,157693065",raleigh
30003804,2026-04-01,5,"278550166,712152634,530697,75790973,753780307",raleigh
30003804,2025-12-01,3,"6373700,413551300,8128548",raleigh
30003804,2025-10-01,3,"43914219,187889838,586589345",raleigh
30003804,2025-08-01,3,"236353387,142052583,304376822",raleigh
30003804,2025-06-01,2,"11932464,209523404",raleigh
30003804,2026-02-01,3,"65383386,584678816,242682058",raleigh
17621128,2025-07-01,1,225502241,raleigh
17621128,2025-10-01,2,"335314445,656815194",raleigh
17621128,2025-06-01,1,381260476,raleigh
52693596,2025-12-01,1,63106175,raleigh
52693596,2025-11-01,1,134591702,raleigh
52693596,2025-10-01,3,"712799548,393764277,178271237",raleigh
52693596,2025-09-01,2,"705729739,394667138",raleigh
52693596,2025-07-01,2,"705328836,675210007",raleigh
52693596,2025-06-01,2,"100993540,541856284",raleigh
52693596,2026-02-01,1,731588151,raleigh
52693596,2026-03-01,3,"169306035,713877805,750072792",raleigh
6557236,2025-09-01,4,"472291365,181117811,345661798,144604039",raleigh
6557236,2025-07-01,11,"60677099,572443119,5772814,499264199,448124189,515238625,672745197,142073061,525938024,687298374,299762029",raleigh
6557236,2025-10-01,6,"485570311,58753706,684444963,385741519,101840183,363462532",raleigh
6557236,2025-08-01,5,"73330552,698981891,698981891,710127123,47197671",raleigh
6557236,2025-06-01,1,407563292,raleigh
23727556,2025-11-01,2,"702310279,140277421",raleigh
23727556,2025-09-01,6,"71469315,75418706,381807353,287682888,513485891,53628586",raleigh
23727556,2025-07-01,2,"398597048,56274912",raleigh
23727556,2025-12-01,2,"185562033,260985499",raleigh
23727556,2025-10-01,2,"716753837,707008801",raleigh
23727556,2025-08-01,2,"588402409,83057642",raleigh
23727556,2025-06-01,4,"1434848,144475967,79058041,474980260",raleigh
40804958,2025-07-01,3,"286985002,140168513,164511738",raleigh
40804958,2026-05-01,1,468343954,raleigh
40804958,2026-03-01,3,"750891880,272273276,182656862",raleigh
40804958,2025-11-01,2,"402875035,385638964",raleigh
40804958,2026-01-01,1,253322657,raleigh
40804958,2025-06-01,1,587165705,raleigh
40804958,2026-04-01,3,"69448058,43882159,257891434",raleigh
40804958,2026-02-01,1,184410930,raleigh
40804958,2025-10-01,3,"75101901,164511738,456147992",raleigh
40804958,2025-08-01,2,"164511738,59252383",raleigh
40804958,2025-12-01,3,"380182787,370941997,251209743",raleigh
45899581,2026-05-01,1,383655033,raleigh
45899581,2026-03-01,1,19135441,raleigh
45899581,2026-02-01,3,"368538607,723651357,70713992",raleigh
45899581,2026-01-01,2,"390071045,739183304",raleigh
45899581,2025-11-01,1,55280871,raleigh
45899581,2025-10-01,3,"105651063,264138719,132546573",raleigh
45899581,2025-09-01,2,"461782662,552843537",raleigh
45899581,2025-08-01,2,"319634473,130605894",raleigh
45899581,2025-07-01,1,173528787,raleigh
45899581,2025-06-01,1,103703273,raleigh
51947335,2025-06-01,1,102080727,raleigh
51947335,2025-08-01,1,545309148,raleigh
51947335,2025-07-01,2,"565434585,23763313",raleigh
51947335,2025-10-01,3,"90438233,241476596,191258728",raleigh
51947335,2025-09-01,1,27733333,raleigh
51947335,2025-12-01,2,"417066093,548596763",raleigh
51947335,2025-11-01,2,"75451703,293017038",raleigh
51947335,2026-03-01,3,"152888053,450632846,136991568",raleigh
52769251,2026-03-01,1,76620398,raleigh
48394104,2026-02-01,1,494075283,raleigh
48394104,2025-10-01,1,2171660,raleigh
51688287,2026-02-01,2,"325667403,129842787",raleigh
51688287,2025-07-01,1,310769231,raleigh
31392794,2025-06-01,2,"2849406,241931465",raleigh
31392794,2026-02-01,1,133642995,raleigh
32614715,2025-09-01,1,590363903,raleigh
32614715,2025-08-01,1,320288620,raleigh
32614715,2025-06-01,4,"263534660,8328746,365002736,698947075",raleigh
47198826,2026-03-01,5,"729444135,334581993,432521019,33594132,10151843",raleigh
47198826,2025-07-01,7,"702904077,479227275,347681768,387940370,668572601,213573767,155896975",raleigh
47198826,2025-09-01,5,"100043149,48810708,446221913,276248630,217429405",raleigh
47198826,2025-11-01,5,"375870702,247852720,324858298,712217413,310198583",raleigh
47198826,2026-01-01,3,"17071676,489991255,657311045",raleigh
47198826,2026-04-01,4,"256451656,313610957,77610637,269706677",raleigh
47198826,2026-02-01,1,42134278,raleigh
47198826,2025-06-01,3,"397388779,496049095,1326901",raleigh
47198826,2025-08-01,4,"52760848,402722566,448239980,438219284",raleigh
47198826,2025-10-01,7,"498380250,246300233,225262944,428227348,499292418,207592804,348182049",raleigh
47198826,2025-12-01,3,"731597158,105947299,105990217",raleigh
48709532,2026-03-01,1,687267265,raleigh
48709532,2025-07-01,3,"682473149,115811565,68711539",raleigh
48709532,2025-11-01,1,463209599,raleigh
48709532,2025-09-01,3,"275893379,225313140,225313140",raleigh
48709532,2026-01-01,1,391904813,raleigh
48709532,2025-08-01,3,"427262538,599722889,708358830",raleigh
48709532,2025-12-01,2,"705968124,390258285",raleigh
48709532,2025-10-01,4,"397448222,318722224,544625371,675374672",raleigh
48709532,2026-04-01,2,"196731557,491313980",raleigh
48709532,2025-06-01,2,"334510561,184292835",raleigh
1144274,2026-05-01,1,556181154,raleigh
1144274,2026-03-01,2,"183896910,396272317",raleigh
1144274,2025-07-01,2,"653410727,573355240",raleigh
1144274,2025-09-01,1,176126640,raleigh
1144274,2026-04-01,1,123779185,raleigh
1144274,2025-06-01,1,125904854,raleigh
1144274,2025-10-01,1,14688100,raleigh
1144274,2026-02-01,2,"566789034,448680580",raleigh
48710181,2025-06-01,1,679216434,raleigh
31037978,2025-09-01,1,655586458,raleigh
31037978,2025-07-01,1,360067673,raleigh
20802599,2026-03-01,2,"546617144,16445484",raleigh
20802599,2026-01-01,1,247833064,raleigh
20802599,2026-04-01,2,"224844757,19131792",raleigh
20802599,2025-12-01,3,"16068417,35013520,247833064",raleigh
20802599,2025-10-01,2,"46596487,126336230",raleigh
45679749,2026-05-01,1,724961862,raleigh
45679749,2026-03-01,1,196656791,raleigh
45679749,2026-01-01,2,"457750484,737198235",raleigh
45679749,2025-11-01,3,"546805698,308821981,62337307",raleigh
45679749,2025-09-01,1,37735184,raleigh
45679749,2025-07-01,5,"339840965,697127838,201827588,176010486,124112064",raleigh
45679749,2026-04-01,4,"239880471,148685911,50919421,391382826",raleigh
45679749,2026-02-01,1,306358392,raleigh
45679749,2025-12-01,3,"199040098,219549275,4048426",raleigh
45679749,2025-10-01,2,"69983947,119505513",raleigh
45679749,2025-08-01,3,"361401575,544279651,176010486",raleigh
45679749,2025-06-01,5,"568975236,106397263,80069934,344276890,65912703",raleigh
26711722,2026-05-01,7,"213130764,70411236,469055928,217797258,677899080,323337512,4890191",raleigh
26711722,2026-03-01,10,"581610265,708320548,86560578,108613426,748847046,584003975,566374865,555875411,372286962,64980030",raleigh
26711722,2026-01-01,8,"235114769,437679004,215613920,197813846,9053613,171525075,477997223,95959916",raleigh
26711722,2025-11-01,7,"175099568,391193737,22393435,525537973,730393535,196811719,33404151",raleigh
26711722,2025-09-01,3,"544113861,255279527,719486249",raleigh
26711722,2025-07-01,8,"106139322,339422286,353003775,2604478,29399179,705355959,11499127,239861810",raleigh
26711722,2026-04-01,11,"723210993,194683150,34772970,409876684,651740933,12780135,446342731,345115836,6893131,36933752,144669209",raleigh
26711722,2026-02-01,8,"204332085,346028405,267040229,207589004,324120709,301082298,159472990,29210834",raleigh
26711722,2025-12-01,6,"431181739,387288967,8914626,337326568,539353746,458477552",raleigh
26711722,2025-10-01,8,"43904891,194592629,14991616,346554867,115718278,424728278,377231752,299137439",raleigh
26711722,2025-08-01,2,"465077001,78694511",raleigh
26711722,2025-06-01,8,"3417010,24652426,398642579,31235052,89519508,269881130,19131793,238135708",raleigh
50575323,2026-03-01,3,"484706669,216740416,188775435",raleigh
50575323,2025-11-01,2,"193057997,505132056",raleigh
50575323,2025-09-01,2,"575665376,492044511",raleigh
50575323,2025-07-01,1,29693614,raleigh
50575323,2026-02-01,1,114812428,raleigh
50575323,2025-12-01,4,"408749834,178780532,734059374,547387041",raleigh
50575323,2025-10-01,5,"173029839,290203025,426200922,382219312,26448535",raleigh
50575323,2025-08-01,4,"706162416,564736189,552176795,532551189",raleigh
50575323,2025-06-01,2,"541803826,180459841",raleigh
50193025,2025-11-01,2,"361611249,115795135",raleigh
50193025,2025-10-01,2,"120893191,228568766",raleigh
50193025,2025-09-01,2,"375360906,458089724",raleigh
50193025,2025-08-01,1,9448266,raleigh
50193025,2025-07-01,1,225643258,raleigh
50193025,2025-06-01,5,"262109975,34589971,223238108,172917547,585750408",raleigh
17683423,2026-03-01,4,"713278417,112160851,526251834,403156253",raleigh
17683423,2026-01-01,2,"531133429,521398012",raleigh
17683423,2025-09-01,1,583058615,raleigh
17683423,2025-07-01,2,"48675904,213420585",raleigh
17683423,2026-04-01,3,"138403223,453882235,315921573",raleigh
17683423,2025-12-01,2,"188045074,478181659",raleigh
17683423,2025-10-01,1,226206488,raleigh
17683423,2025-08-01,3,"352113400,192570606,301667059",raleigh
17683423,2025-06-01,2,"488531531,363308255",raleigh
34688838,2026-02-01,1,725455763,raleigh
34688838,2026-01-01,1,737059651,raleigh
34688838,2025-10-01,1,261080416,raleigh
34688838,2025-09-01,1,472958746,raleigh
34688838,2025-07-01,1,137511611,raleigh
34688838,2025-06-01,3,"518824103,678165654,203063212",raleigh
47007243,2026-03-01,1,669755354,raleigh
47007243,2026-02-01,1,2171660,raleigh
47007243,2025-11-01,3,"724982573,251703042,188582697",raleigh
47007243,2025-10-01,3,"390896148,362935112,574234147",raleigh
47007243,2025-09-01,4,"40243436,138582182,715369515,184044812",raleigh
47007243,2025-08-01,1,587973589,raleigh
47007243,2025-06-01,5,"561003280,119820767,245202501,47045443,6677605",raleigh
23594309,2025-07-01,7,"6470301,693965891,552788059,169395087,378518230,438827357,512691203",raleigh
23594309,2026-03-01,9,"58992869,336456324,591658332,296062438,412741183,3448434,157372013,176281396,167439505",raleigh
23594309,2025-11-01,1,72684406,raleigh
23594309,2025-06-01,6,"67316857,1926221,384456687,146584,446397987,407764408",raleigh
23594309,2026-02-01,6,"29408822,85722412,6600746,300090863,92479187,520405226",raleigh
23594309,2025-10-01,7,"408447875,25363524,33590485,258260784,700799749,350580094,372974899",raleigh
23594309,2025-09-01,5,"300089201,246633736,68845892,719544709,71480003",raleigh
23594309,2026-01-01,2,"65811554,85722412",raleigh
23594309,2025-08-01,4,"389354514,435936679,33781179,25363524",raleigh
23594309,2026-04-01,3,"142327441,543882720,156253923",raleigh
23594309,2025-12-01,4,"69976530,525115362,43126313,3619667",raleigh
41494609,2025-07-01,3,"689535734,469639255,549528204",raleigh
41494609,2025-11-01,3,"361225948,723799372,25365601",raleigh
41494609,2025-09-01,6,"365662758,102602422,200304726,3362377,704348520,400354412",raleigh
41494609,2026-01-01,3,"204642022,433882722,46413658",raleigh
41494609,2025-12-01,7,"342056895,389948355,860259,559110187,694507020,562967938,147686190",raleigh
41494609,2025-10-01,5,"490150658,191647184,416541040,36304595,726164357",raleigh
41494609,2025-08-01,1,715291233,raleigh
41494609,2025-06-01,8,"39845071,486041880,125896911,195585146,412335142,700799950,651561246,303852416",raleigh
23681956,2026-03-01,3,"161922052,498260777,75085954",raleigh
23681956,2025-11-01,3,"313797824,52712487,71861271",raleigh
23681956,2025-09-01,4,"101111329,48287335,30994402,479702698",raleigh
23681956,2025-07-01,3,"57862459,509266351,43099749",raleigh
23681956,2026-04-01,1,736329647,raleigh
23681956,2026-02-01,2,"18011643,405052749",raleigh
23681956,2025-12-01,3,"88986382,57939416,167603246",raleigh
23681956,2025-10-01,4,"7982871,441582631,46310161,441582631",raleigh
23681956,2025-08-01,4,"688363743,15184087,255678438,14299215",raleigh
23681956,2025-06-01,4,"57939416,48612329,1323458,470273742",raleigh
35013191,2025-11-01,1,196470810,raleigh
35013191,2025-07-01,1,156672678,raleigh
